date,pred_high,pred_low,actual_high,actual_low,error_high,error_low,avg_error,confidence,has_earnings,has_macro
2024-01-03,3.528493,0.84991074,240.36,182.68,2.583551513918915,24.129067428369066,13.356309471143991,0.122494034,False,False
2024-01-04,3.528493,0.84991074,240.36,182.68,2.854147377813044,24.334727490010682,13.594437433911864,0.122494034,False,False
2024-01-05,3.528493,0.84991074,240.36,182.68,2.273121792662055,23.893132574486543,13.083127183574298,0.122494034,False,False
2024-01-12,3.528493,0.84991074,220.5,180.2,2.7238847168902147,18.469001894536948,10.596443305713581,0.122494034,False,False
2024-01-18,3.528493,0.84991074,212.4,180.2,2.625880100947941,15.244210023494915,8.935045062221429,0.122494034,True,False
2024-01-26,3.5284925,0.8499106,202.1,180.2,6.207077946201787,3.0055277097779904,4.6063028279898885,0.12249408,True,True
2024-01-30,3.528493,0.8499106,202.1,180.2,5.685233092443317,3.4708238835593868,4.578028488001352,0.122494034,True,True
2024-02-07,3.528493,0.84991074,202.42,184.1,4.544117857285876,2.558399791075985,3.5512588241809304,0.122494034,False,True
2024-02-08,3.5284934,0.8499108,202.42,184.1,3.424904038283027,3.5763189115081353,3.500611474895581,0.12249402,False,False
2024-02-09,3.5284934,0.84991074,202.42,184.1,1.0975468085644788,5.693038869644745,3.395292839104612,0.122494005,False,False
2024-02-14,3.5284934,0.84991074,202.42,174.92,2.8907274567650223,8.88839451716806,5.889560986966541,0.122494005,False,False
2024-02-15,3.5284934,0.8499108,202.42,174.92,3.3701559476838296,14.298698524535737,8.834427236109784,0.12249402,False,False
2024-02-16,3.5284934,0.8499108,202.42,174.92,2.044486585978732,13.153129486152892,7.598808036065812,0.12249402,False,False
2024-02-21,3.5284934,0.8499108,202.42,162.82,0.18971456019811095,17.727591008063552,8.958652784130832,0.12249402,False,False
2024-02-22,3.5284934,0.8499108,202.42,162.82,0.5629305578550414,18.02779369919339,9.295362128524214,0.12249402,False,False
2024-02-28,3.5284934,0.8499108,202.42,162.82,2.9371302875569425,19.937521986862908,11.437326137209926,0.12249402,False,False
2024-03-01,3.5284934,0.8499108,202.42,162.82,3.5284934043884277,20.4131950561372,11.970844230262815,0.12249402,False,False
2024-03-05,3.528493,0.84991074,181.19,162.82,3.5284929275512695,10.988439352453543,7.258466140002406,0.122494034,False,False
2024-03-06,3.528493,0.84991074,180.49,162.82,0.4973249860054296,7.905510690416678,4.201417838211054,0.122494034,False,False
2024-03-07,3.528493,0.84991074,180.49,162.82,2.1865501987472182,9.429360483416945,5.8079553410820814,0.122494034,False,False
2024-03-12,3.528493,0.84991074,180.49,162.82,2.0612116143063774,9.316292566531478,5.688752090418928,0.122494034,False,False
2024-03-26,3.5284934,0.8499108,180.49,146.87,2.628448681669279,18.744588792110807,10.686518736890044,0.12249402,False,True
2024-03-29,3.5284934,0.8499108,177.38,141.46,2.197445132466129,20.038713994774607,11.118079563620368,0.12249402,False,False
2024-04-02,3.528493,0.84991074,177.38,141.46,3.185500575035661,15.745831804547462,9.465666189791563,0.122494034,False,False
2024-04-10,3.528493,0.84991074,193.33,141.46,9.761867459205252,17.955096789409502,13.858482124307377,0.122494034,False,False
2024-04-11,3.5284934,0.84991086,193.33,141.46,7.6190287296807995,19.523016523914634,13.571022626797717,0.12249402,False,False
2024-04-16,3.5284934,0.84991074,193.33,141.46,18.871000106216208,11.289923398318857,15.080461752267531,0.122494005,True,False
2024-04-17,3.528493,0.84991074,193.33,141.46,21.402040190380887,9.437955970332768,15.419998080356827,0.122494034,True,False
2024-04-18,3.528493,0.84991074,193.33,141.46,27.02049755121165,5.326917961419926,16.17370775631579,0.122494034,True,False
2024-04-19,3.5284934,0.8499108,193.33,141.46,28.10492390343482,4.533440447761889,16.319182175598353,0.12249402,True,False
2024-04-23,3.528493,0.84991074,193.33,160.6,14.40599130352297,2.8812655826648497,8.64362844309391,0.122494034,True,False
2024-04-24,3.528493,0.84991074,193.33,160.6,16.851332726247,0.8499107360839844,8.850621731165493,0.122494034,True,True
2024-04-26,3.528493,0.84991074,193.33,167.5,10.935687060607407,1.6788035720816192,6.307245316344513,0.122494034,True,True
2024-05-03,3.5284934,0.84991074,184.93,167.5,1.4192780104289593,8.364680765347973,4.891979387888466,0.122494005,False,True
2024-05-16,3.528493,0.84991074,184.93,174.45,2.4789590644235195,0.8499107360839844,1.664434900253752,0.122494034,False,False
2024-05-17,3.528493,0.84991074,184.93,173.98,0.5401621090272437,2.943326605526865,1.7417443572770543,0.122494034,False,False
2024-05-23,3.5284934,0.84991074,182.82,170.5,1.1914057822308761,3.1869481974197686,2.1891769898253224,0.122494005,False,False
2024-05-24,3.5284934,0.84991074,187.49,170.5,1.3492825087961098,5.475966562005565,3.4126245354008375,0.122494005,False,False
2024-05-31,3.5284934,0.84991074,187.49,170.5,2.093725062176847,4.798984027729521,3.446354544953184,0.122494005,False,False
2024-06-04,3.528493,0.8499107,197.88,170.5,9.46185709814393,3.493661033357085,6.477759065750508,0.122494034,False,False
2024-06-05,3.528493,0.84991074,197.88,170.5,9.558717039302088,3.4102033409531067,6.484460190127598,0.122494034,False,True
2024-06-06,3.5284934,0.84991074,197.88,170.5,7.890425514530493,4.847658483831729,6.369041999181111,0.122494005,False,True
2024-06-14,3.528493,0.84991074,252.74,177.69,38.54008492517498,0.9679545809406499,19.754019753057815,0.122494034,False,True
2024-06-18,3.528493,0.84991074,263.85,181.5,39.40216796085612,2.529217344968055,20.965692652912086,0.122494034,False,True
2024-06-19,3.5284934,0.84991074,263.85,181.5,39.34025253453295,2.571808072016412,20.95603030327468,0.122494005,False,True
2024-06-21,3.5284934,0.84991074,263.85,182.33,40.825374633690146,1.0961083507026455,20.960741492196394,0.122494005,False,False
2024-06-25,3.528493,0.84991074,263.85,187.12,37.47727876975528,0.8499107360839844,19.163594752919632,0.122494034,False,False
2024-06-27,3.528493,0.84991074,263.85,197.7,29.931294629353147,0.8499107360839844,15.390602682718566,0.122494034,False,False
2024-07-02,3.528493,0.8499107,263.85,216.2,10.692286293227962,7.256837083405752,8.974561688316857,0.122494034,False,False
2024-07-03,3.528492,0.8499105,263.85,216.2,2.648570400368529,13.847898425230802,8.248234412799665,0.12249408,False,False
2024-07-11,3.5284925,0.8499106,256.01,207.95,4.656936893437344,12.973811901526487,8.815374397481914,0.12249408,False,False
2024-07-19,3.528492,0.8499105,251.55,189.23,1.7533897488033316,21.650981941184433,11.702185844993883,0.12249408,True,False
2024-07-23,3.5284915,0.8499104,232.61,189.23,1.2283771510111126,17.62799112434406,9.428184137677587,0.12249411,True,False
2024-07-25,3.528492,0.8499105,232.61,189.23,2.0833127934329276,14.933905957370289,8.508609375401608,0.12249408,True,True
2024-07-31,3.528492,0.8499105,232.61,189.23,3.528491973876953,19.49915171687353,11.513821845375242,0.12249408,False,True
2024-08-01,3.528492,0.84991044,223.7,189.23,0.5263739151238536,13.719419600967115,7.122896758045484,0.12249408,False,True
2024-08-06,3.528491,0.84991026,223.7,189.23,11.171811497358759,3.8238117103056437,7.497811603832201,0.12249412,False,True
2024-08-07,3.5284905,0.84991014,223.7,189.23,14.68743716365772,0.8499101400375366,7.768673651847628,0.12249413,False,True
2024-08-09,3.528492,0.8499105,223.7,197.6,8.237683394596683,2.1239549643154234,5.180819179456053,0.12249408,False,False
2024-08-13,3.528492,0.8499105,229.77,200.81,7.546631297901058,3.7745938583924725,5.6606125781467656,0.12249408,False,False
2024-08-15,3.528492,0.8499105,229.77,202.33,3.4258440127170964,6.668464703316385,5.047154358016741,0.12249408,False,False
2024-08-16,3.528492,0.84991044,229.77,202.33,2.68423857667082,7.3215047615480255,5.002871669109423,0.12249408,False,False
2024-08-21,3.5284925,0.84991056,230.08,202.33,0.6764584766416819,10.40288328860665,5.539670882624167,0.12249405,False,False
2024-08-22,3.5284925,0.8499106,230.08,202.33,4.999809436078348,5.41123137159167,5.205520403835009,0.12249408,False,False
2024-08-30,3.528492,0.8499105,249.46,209.09,13.221636729263416,2.993402798877548,8.107519764070481,0.12249408,False,False
2024-09-10,3.528492,0.8499104,261.7,225.92,12.037858213802448,1.083957629504913,6.56090792165368,0.12249408,False,False
2024-09-13,3.528492,0.84991044,261.7,225.92,10.214553923202311,2.6579771974488104,6.436265560325561,0.12249408,False,True
2024-09-19,3.5284925,0.8499105,261.7,217.97,3.7256059099416223,11.517943284550652,7.621774597246137,0.12249405,False,True
2024-09-24,3.528492,0.8499105,261.7,217.97,0.6872926183537125,15.193448046295892,7.940370332324802,0.12249408,False,True
2024-09-25,3.528492,0.84991044,261.7,217.97,1.6203922854034416,15.970626948964192,8.795509617183816,0.12249408,False,True
2024-09-26,3.528492,0.8499105,261.7,217.97,0.48482539908465894,15.02481304521039,7.754819222147525,0.12249408,False,False
2024-10-01,3.5284915,0.8499104,267.0,217.5,0.6097354228868852,16.01820867402146,8.313972048454172,0.12249411,False,False
2024-10-02,3.5284915,0.8499104,267.09,217.5,4.060632370029682,13.2366173270966,8.648624848563141,0.12249411,False,False
2024-10-03,3.5284915,0.84991026,267.09,217.5,7.22829888239208,10.657084217364183,8.94269154987813,0.12249411,False,False
2024-10-08,3.5284915,0.84991026,267.09,217.5,6.001957549505205,11.655733511246003,8.828845530375604,0.12249411,False,False
2024-10-11,3.5284905,0.84991014,267.09,217.5,19.001099327264846,1.0701138284493128,10.035606577857079,0.12249413,False,False
2024-10-18,3.528491,0.84991014,355.1,217.5,57.733997626482214,2.0760681781846704,29.905032902333442,0.12249411,True,False
2024-10-22,3.528491,0.84991014,355.1,217.5,59.735876795889325,0.8499101400375366,30.29289346796343,0.12249411,True,False
2024-10-24,3.528492,0.84991044,355.1,243.35,34.42799598261102,6.308340896491213,20.36816843955112,0.12249408,True,False
2024-10-25,3.5284915,0.8499104,355.1,243.35,29.467763184608152,9.70758828107784,19.587675732842996,0.12249411,True,False
2024-10-29,3.5284915,0.8499104,355.1,243.35,33.206202380511236,7.145636215960928,20.17591929823608,0.12249411,True,False
2024-10-30,3.5284905,0.84991014,355.1,243.35,35.068753904548366,5.869230229027032,20.4689920667877,0.12249413,True,False
2024-10-31,3.528491,0.84991026,355.1,243.35,38.160121221438104,3.7507162603640594,20.95541874090108,0.12249412,False,True
2024-11-05,3.528491,0.84991026,355.1,254.0,36.274658586096585,0.8499102592468262,18.562284422671706,0.12249412,False,True
2024-11-07,3.528491,0.8499102,355.1,297.38,15.881018698003036,0.8499101996421814,8.365464448822609,0.12249411,False,True
2024-11-12,3.528491,0.84991014,391.6,307.1,17.39542202327564,6.019129507626455,11.707275765451048,0.12249411,False,True
2024-11-13,3.528491,0.84991026,394.7,307.1,15.799138450426504,8.00594012894479,11.902539289685647,0.12249412,False,True
2024-11-19,3.528491,0.84991014,435.55,332.65,22.88277004495481,4.3036904331735215,13.593230239064166,0.12249411,False,False
2024-11-21,3.528491,0.8499102,435.98,332.65,24.682066250786924,3.026060765735413,13.854063508261168,0.12249411,False,False
2024-11-22,3.5284905,0.8499101,472.7,332.65,30.18388782278071,6.753395031779352,18.468641427280033,0.12249413,False,False
2024-11-26,3.528489,0.8499097,474.0,332.65,36.315145641534556,2.708590944224115,19.511868292879335,0.12249419,False,False
2024-11-27,3.5284896,0.84990984,474.0,332.65,38.96361923339617,0.8499098420143127,19.906764537705243,0.12249419,False,False
2024-11-28,3.5284896,0.84990984,474.0,334.4,38.21792189356243,0.8499098420143127,19.533915867788373,0.12249419,False,False
2024-12-04,3.528491,0.84991014,474.0,357.0,29.24461822349484,0.8499101400375366,15.047264181766188,0.12249411,False,False
2024-12-10,3.528489,0.84990966,474.0,381.3,13.85344793674853,6.424313466969475,10.138880701859003,0.12249419,False,False
2024-12-13,3.5284882,0.8499095,474.0,381.3,5.299430564273415,13.30542549862132,9.302428031447366,0.12249425,False,True
2024-12-19,3.5284877,0.8499093,465.21,381.3,2.987825998252772,13.545959677638907,8.26689283794584,0.122494265,False,True
2024-12-20,3.5284872,0.8499092,465.21,381.3,5.739862765134671,11.290308481724345,8.515085623429508,0.12249429,False,True
2024-12-27,3.5284843,0.8499085,431.94,381.3,3.2917814762006103,12.364806828111103,7.8282941521558564,0.12249439,False,False
2024-12-31,3.5284848,0.8499086,428.55,381.3,2.901257392955486,6.1546321784556515,4.527944785705569,0.12249438,False,False
